"CostBmpSubmittedId","CostProfileId","SectorId","BmpId","AnimalId","LifespanYears","Capital","OandM","Opportunity","Notes","TotalCostPerUnit"
11399,64,1,257,12,20,349.59,14.18,0.00,,349.59
11400,64,1,258,1,10,332.77,75.45,0.00,,332.77
11401,64,1,258,2,10,332.77,75.45,0.00,,332.77
11402,64,1,258,3,10,332.77,75.45,0.00,,332.77
11403,64,1,258,4,10,332.77,75.45,0.00,,332.77
11404,64,1,258,5,10,332.77,75.45,0.00,,332.77
11405,64,1,258,6,10,332.77,75.45,0.00,,332.77
11406,64,1,258,7,10,332.77,75.45,0.00,,332.77
11407,64,1,258,8,10,332.77,75.45,0.00,,332.77
11408,64,1,258,9,10,332.77,75.45,0.00,,332.77
11409,64,1,258,10,10,332.77,75.45,0.00,,332.77
11410,64,1,258,11,10,332.77,75.45,0.00,,332.77
11411,64,1,258,12,10,332.77,75.45,0.00,,332.77
11412,64,1,259,1,10,332.77,75.45,0.00,,332.77
11413,64,1,259,2,10,332.77,75.45,0.00,,332.77
11414,64,1,259,3,10,332.77,75.45,0.00,,332.77
11415,64,1,259,4,10,332.77,75.45,0.00,,332.77
11416,64,1,259,5,10,332.77,75.45,0.00,,332.77
11417,64,1,259,6,10,332.77,75.45,0.00,,332.77
11418,64,1,259,7,10,332.77,75.45,0.00,,332.77
11419,64,1,259,8,10,332.77,75.45,0.00,,332.77
11420,64,1,259,9,10,332.77,75.45,0.00,,332.77
11421,64,1,259,10,10,332.77,75.45,0.00,,332.77
11422,64,1,259,11,10,332.77,75.45,0.00,,332.77
11423,64,1,259,12,10,332.77,75.45,0.00,,332.77
11424,64,1,260,1,10,326.52,86.28,0.00,,326.52
11425,64,1,260,2,10,326.52,86.28,0.00,,326.52
11426,64,1,260,3,10,326.52,86.28,0.00,,326.52
11427,64,1,260,4,10,326.52,86.28,0.00,,326.52
11428,64,1,260,5,10,326.52,86.28,0.00,,326.52
11429,64,1,260,6,10,326.52,86.28,0.00,,326.52
11430,64,1,260,7,10,326.52,86.28,0.00,,326.52
11431,64,1,260,8,10,326.52,86.28,0.00,,326.52
11432,64,1,260,9,10,326.52,86.28,0.00,,326.52
11433,64,1,260,10,10,326.52,86.28,0.00,,326.52
11434,64,1,260,11,10,326.52,86.28,0.00,,326.52
11435,64,1,260,12,10,326.52,86.28,0.00,,326.52
11436,64,1,261,1,10,326.52,128.57,0.00,,326.52
11437,64,1,261,2,10,326.52,128.57,0.00,,326.52
11438,64,1,261,3,10,326.52,128.57,0.00,,326.52
11439,64,1,261,4,10,326.52,128.57,0.00,,326.52
11440,64,1,261,5,10,326.52,128.57,0.00,,326.52
11441,64,1,261,6,10,326.52,128.57,0.00,,326.52
11442,64,1,261,7,10,326.52,128.57,0.00,,326.52
11443,64,1,261,8,10,326.52,128.57,0.00,,326.52
11444,64,1,261,9,10,326.52,128.57,0.00,,326.52
11445,64,1,261,10,10,326.52,128.57,0.00,,326.52
11446,64,1,261,11,10,326.52,128.57,0.00,,326.52
11447,64,1,261,12,10,326.52,128.57,0.00,,326.52
11448,64,1,262,1,15,160.12,99.12,0.00,,160.12
11449,64,1,262,2,15,160.12,99.12,0.00,,160.12
11450,64,1,262,3,15,160.12,99.12,0.00,,160.12
11451,64,1,262,4,15,160.12,99.12,0.00,,160.12
11452,64,1,262,5,15,160.12,99.12,0.00,,160.12
11453,64,1,262,6,15,160.12,99.12,0.00,,160.12
11454,64,1,262,7,15,160.12,99.12,0.00,,160.12
11455,64,1,262,8,15,160.12,99.12,0.00,,160.12
11456,64,1,262,9,15,160.12,99.12,0.00,,160.12
11457,64,1,262,10,15,160.12,99.12,0.00,,160.12
11458,64,1,262,11,15,160.12,99.12,0.00,,160.12
11459,64,1,262,12,15,160.12,99.12,0.00,,160.12
11460,64,1,263,1,15,160.12,99.12,0.00,,160.12
11461,64,1,263,2,15,160.12,99.12,0.00,,160.12
11462,64,1,263,3,15,160.12,99.12,0.00,,160.12
11463,64,1,263,4,15,160.12,99.12,0.00,,160.12
11464,64,1,263,5,15,160.12,99.12,0.00,,160.12
11465,64,1,263,6,15,160.12,99.12,0.00,,160.12
11466,64,1,263,7,15,160.12,99.12,0.00,,160.12
11467,64,1,263,8,15,160.12,99.12,0.00,,160.12
11468,64,1,263,9,15,160.12,99.12,0.00,,160.12
11469,64,1,263,10,15,160.12,99.12,0.00,,160.12
11470,64,1,263,11,15,160.12,99.12,0.00,,160.12
11471,64,1,263,12,15,160.12,99.12,0.00,,160.12
11472,64,1,264,1,15,160.12,99.12,0.00,,160.12
11473,64,1,264,2,15,160.12,99.12,0.00,,160.12
11474,64,1,264,3,15,160.12,99.12,0.00,,160.12
11475,64,1,264,4,15,160.12,99.12,0.00,,160.12
11476,64,1,264,5,15,160.12,99.12,0.00,,160.12
11477,64,1,264,6,15,160.12,99.12,0.00,,160.12
11478,64,1,264,7,15,160.12,99.12,0.00,,160.12
11479,64,1,264,8,15,160.12,99.12,0.00,,160.12
11480,64,1,264,9,15,160.12,99.12,0.00,,160.12
11481,64,1,264,10,15,160.12,99.12,0.00,,160.12
11482,64,1,264,11,15,160.12,99.12,0.00,,160.12
11483,64,1,264,12,15,160.12,99.12,0.00,,160.12
11484,64,1,265,1,15,183.75,-7.88,0.00,,183.75
11485,64,1,265,2,15,183.75,-7.88,0.00,,183.75
11486,64,1,265,3,15,183.75,-7.88,0.00,,183.75
11487,64,1,265,4,15,183.75,-7.88,0.00,,183.75
11488,64,1,265,5,15,183.75,-7.88,0.00,,183.75
11489,64,1,265,6,15,183.75,-7.88,0.00,,183.75
11490,64,1,265,7,15,183.75,-7.88,0.00,,183.75
11491,64,1,265,8,15,183.75,-7.88,0.00,,183.75
11492,64,1,265,9,15,183.75,-7.88,0.00,,183.75
11493,64,1,265,10,15,183.75,-7.88,0.00,,183.75
11494,64,1,265,11,15,183.75,-7.88,0.00,,183.75
11495,64,1,265,12,15,183.75,-7.88,0.00,,183.75
11496,64,1,266,1,15,183.75,-7.88,0.00,,183.75
11497,64,1,266,2,15,183.75,-7.88,0.00,,183.75
11498,64,1,266,3,15,183.75,-7.88,0.00,,183.75
11499,64,1,266,4,15,183.75,-7.88,0.00,,183.75
11500,64,1,266,5,15,183.75,-7.88,0.00,,183.75
11501,64,1,266,6,15,183.75,-7.88,0.00,,183.75
11502,64,1,266,7,15,183.75,-7.88,0.00,,183.75
11503,64,1,266,8,15,183.75,-7.88,0.00,,183.75
11504,64,1,266,9,15,183.75,-7.88,0.00,,183.75
11505,64,1,266,10,15,183.75,-7.88,0.00,,183.75
11506,64,1,266,11,15,183.75,-7.88,0.00,,183.75
11507,64,1,266,12,15,183.75,-7.88,0.00,,183.75
11508,64,1,267,1,15,183.75,-7.88,0.00,,183.75
11509,64,1,267,2,15,183.75,-7.88,0.00,,183.75
11510,64,1,267,3,15,183.75,-7.88,0.00,,183.75
11511,64,1,267,4,15,183.75,-7.88,0.00,,183.75
11512,64,1,267,5,15,183.75,-7.88,0.00,,183.75
11513,64,1,267,6,15,183.75,-7.88,0.00,,183.75
11514,64,1,267,7,15,183.75,-7.88,0.00,,183.75
11515,64,1,267,8,15,183.75,-7.88,0.00,,183.75
11516,64,1,267,9,15,183.75,-7.88,0.00,,183.75
11517,64,1,267,10,15,183.75,-7.88,0.00,,183.75
11518,64,1,267,11,15,183.75,-7.88,0.00,,183.75
11519,64,1,267,12,15,183.75,-7.88,0.00,,183.75
11520,64,1,268,1,15,87.31,-17.65,0.00,,87.31
11521,64,1,268,2,15,87.31,-17.65,0.00,,87.31
11522,64,1,268,3,15,87.31,-17.65,0.00,,87.31
11523,64,1,268,4,15,87.31,-17.65,0.00,,87.31
11524,64,1,268,5,15,87.31,-17.65,0.00,,87.31
11525,64,1,268,6,15,87.31,-17.65,0.00,,87.31
11526,64,1,268,7,15,87.31,-17.65,0.00,,87.31
11527,64,1,268,8,15,87.31,-17.65,0.00,,87.31
11528,64,1,268,9,15,87.31,-17.65,0.00,,87.31
11529,64,1,268,10,15,87.31,-17.65,0.00,,87.31
11530,64,1,268,11,15,87.31,-17.65,0.00,,87.31
11531,64,1,268,12,15,87.31,-17.65,0.00,,87.31
11532,64,1,269,1,15,87.31,-17.65,0.00,,87.31
11533,64,1,269,2,15,87.31,-17.65,0.00,,87.31
11534,64,1,269,3,15,87.31,-17.65,0.00,,87.31
11535,64,1,269,4,15,87.31,-17.65,0.00,,87.31
11536,64,1,269,5,15,87.31,-17.65,0.00,,87.31
11537,64,1,269,6,15,87.31,-17.65,0.00,,87.31
11538,64,1,269,7,15,87.31,-17.65,0.00,,87.31
11539,64,1,269,8,15,87.31,-17.65,0.00,,87.31
11540,64,1,269,9,15,87.31,-17.65,0.00,,87.31
11541,64,1,269,10,15,87.31,-17.65,0.00,,87.31
11542,64,1,269,11,15,87.31,-17.65,0.00,,87.31
11543,64,1,269,12,15,87.31,-17.65,0.00,,87.31
11544,64,1,270,1,15,87.31,-17.65,0.00,,87.31
11545,64,1,270,2,15,87.31,-17.65,0.00,,87.31
11546,64,1,270,3,15,87.31,-17.65,0.00,,87.31
11547,64,1,270,4,15,87.31,-17.65,0.00,,87.31
11548,64,1,270,5,15,87.31,-17.65,0.00,,87.31
11549,64,1,270,6,15,87.31,-17.65,0.00,,87.31
11550,64,1,270,7,15,87.31,-17.65,0.00,,87.31
11551,64,1,270,8,15,87.31,-17.65,0.00,,87.31
11552,64,1,270,9,15,87.31,-17.65,0.00,,87.31
11553,64,1,270,10,15,87.31,-17.65,0.00,,87.31
11554,64,1,270,11,15,87.31,-17.65,0.00,,87.31
11555,64,1,270,12,15,87.31,-17.65,0.00,,87.31
11556,64,1,271,1,15,81.81,-17.65,0.00,,81.81
11557,64,1,271,2,15,81.81,-17.65,0.00,,81.81
11558,64,1,271,3,15,81.81,-17.65,0.00,,81.81
11559,64,1,271,4,15,81.81,-17.65,0.00,,81.81
11560,64,1,271,5,15,81.81,-17.65,0.00,,81.81
11561,64,1,271,6,15,81.81,-17.65,0.00,,81.81
11562,64,1,271,7,15,81.81,-17.65,0.00,,81.81
11563,64,1,271,8,15,81.81,-17.65,0.00,,81.81
11564,64,1,271,9,15,81.81,-17.65,0.00,,81.81
11565,64,1,271,10,15,81.81,-17.65,0.00,,81.81
11566,64,1,271,11,15,81.81,-17.65,0.00,,81.81
11567,64,1,271,12,15,81.81,-17.65,0.00,,81.81
11568,64,1,272,1,15,81.81,-17.65,0.00,,81.81
11569,64,1,272,2,15,81.81,-17.65,0.00,,81.81
11570,64,1,272,3,15,81.81,-17.65,0.00,,81.81
11571,64,1,272,4,15,81.81,-17.65,0.00,,81.81
11572,64,1,272,5,15,81.81,-17.65,0.00,,81.81
11573,64,1,272,6,15,81.81,-17.65,0.00,,81.81
11574,64,1,272,7,15,81.81,-17.65,0.00,,81.81
11575,64,1,272,8,15,81.81,-17.65,0.00,,81.81
11576,64,1,272,9,15,81.81,-17.65,0.00,,81.81
11577,64,1,272,10,15,81.81,-17.65,0.00,,81.81
11578,64,1,272,11,15,81.81,-17.65,0.00,,81.81
11579,64,1,272,12,15,81.81,-17.65,0.00,,81.81
11580,64,1,273,1,15,81.81,-17.65,0.00,,81.81
11581,64,1,273,2,15,81.81,-17.65,0.00,,81.81
11582,64,1,273,3,15,81.81,-17.65,0.00,,81.81
11583,64,1,273,4,15,81.81,-17.65,0.00,,81.81
11584,64,1,273,5,15,81.81,-17.65,0.00,,81.81
11585,64,1,273,6,15,81.81,-17.65,0.00,,81.81
11586,64,1,273,7,15,81.81,-17.65,0.00,,81.81
11587,64,1,273,8,15,81.81,-17.65,0.00,,81.81
11588,64,1,273,9,15,81.81,-17.65,0.00,,81.81
11589,64,1,273,10,15,81.81,-17.65,0.00,,81.81
11590,64,1,273,11,15,81.81,-17.65,0.00,,81.81
11591,64,1,273,12,15,81.81,-17.65,0.00,,81.81
11592,64,1,274,1,16,251.38,68.28,0.00,,251.38
11593,64,1,274,2,16,251.38,68.28,0.00,,251.38
11594,64,1,274,3,16,251.38,68.28,0.00,,251.38
11595,64,1,274,4,16,251.38,68.28,0.00,,251.38
11596,64,1,274,5,16,251.38,68.28,0.00,,251.38
11597,64,1,274,6,16,251.38,68.28,0.00,,251.38
11598,64,1,274,7,16,251.38,68.28,0.00,,251.38
11599,64,1,274,8,16,251.38,68.28,0.00,,251.38
11600,64,1,274,9,16,251.38,68.28,0.00,,251.38
11601,64,1,274,10,16,251.38,68.28,0.00,,251.38
11602,64,1,274,11,16,251.38,68.28,0.00,,251.38
11603,64,1,274,12,16,251.38,68.28,0.00,,251.38
11604,64,1,32,5,1,253.15,-7.36,0.00,,253.15
11605,65,1,31,1,1,0.00,27.53,0.00,,27.53
11606,65,1,31,2,1,0.00,27.53,0.00,,27.53
11607,65,1,31,3,1,0.00,27.53,0.00,,27.53
11608,65,1,31,4,1,0.00,27.53,0.00,,27.53
11609,65,1,31,5,1,0.00,27.53,0.00,,27.53
11610,65,1,31,6,1,0.00,27.53,0.00,,27.53
11611,65,1,31,7,1,0.00,27.53,0.00,,27.53
11612,65,1,31,8,1,0.00,27.53,0.00,,27.53
11613,65,1,31,9,1,0.00,27.53,0.00,,27.53
11614,65,1,31,10,1,0.00,27.53,0.00,,27.53
11615,65,1,31,11,1,0.00,27.53,0.00,,27.53
11616,65,1,31,12,1,0.00,27.53,0.00,,27.53
11617,65,1,35,1,10,5062.88,0.00,0.00,,655.67
11618,65,1,35,2,10,3086.79,0.00,0.00,,399.75
11619,65,1,35,3,10,3378.75,0.00,0.00,,437.56
11620,65,1,35,4,10,844.05,0.00,0.00,,109.31
11621,65,1,35,5,10,5062.88,0.00,0.00,,655.67
11622,65,1,35,6,10,1676.62,0.00,0.00,,217.13
11623,65,1,35,7,10,3378.75,0.00,0.00,,437.56
11624,65,1,35,8,10,844.05,0.00,0.00,,109.31
11625,65,1,35,9,10,838.10,0.00,0.00,,108.54
11626,65,1,35,10,10,844.05,0.00,0.00,,109.31
11627,65,1,35,11,10,844.05,0.00,0.00,,109.31
11628,65,1,35,12,10,844.05,0.00,0.00,,109.31
11629,65,1,69,1,1,0.00,0.00,0.00,BMP represents a technology that may be developed in the future. No cost is available currently. ,0.0
11630,65,1,69,2,1,0.00,0.00,0.00,BMP represents a technology that may be developed in the future. No cost is available currently. ,0.0
11631,65,1,69,5,1,0.00,0.00,0.00,BMP represents a technology that may be developed in the future. No cost is available currently. ,0.0
11632,65,1,69,9,1,0.00,0.00,0.00,BMP represents a technology that may be developed in the future. No cost is available currently. ,0.0
11633,65,1,71,6,1,0.00,-9.95,0.00,,-9.95
11634,65,1,203,1,1,0.00,36.78,0.00,,36.78
11635,65,1,203,2,1,0.00,36.78,0.00,,36.78
11636,65,1,203,5,1,0.00,36.78,0.00,,36.78
11637,65,1,203,9,1,0.00,36.78,0.00,,36.78
11638,65,1,204,1,1,0.00,36.78,0.00,,36.78
11639,65,1,204,2,1,0.00,36.78,0.00,,36.78
11640,65,1,204,5,1,0.00,36.78,0.00,,36.78
11641,65,1,204,9,1,0.00,36.78,0.00,,36.78
11642,65,1,205,3,1,0.00,36.78,0.00,,36.78
11643,65,1,205,4,1,0.00,36.78,0.00,,36.78
11644,65,1,205,6,1,0.00,36.78,0.00,,36.78
11645,65,1,205,7,1,0.00,36.78,0.00,,36.78
11646,65,1,205,10,1,0.00,36.78,0.00,,36.78
11647,65,1,206,1,10,372.31,18.62,0.00,,66.84
11648,65,1,206,2,10,372.31,18.62,0.00,,66.84
11649,65,1,206,3,10,1011.19,50.56,0.00,,181.51
11650,65,1,206,4,10,1011.19,50.56,0.00,,181.51
11651,65,1,206,5,10,372.31,18.62,0.00,,66.84
11652,65,1,206,6,10,1011.19,50.56,0.00,,181.51
11653,65,1,206,7,10,1011.19,50.56,0.00,,181.51
11654,65,1,206,8,10,1011.19,50.56,0.00,,181.51
11655,65,1,206,9,10,372.31,18.62,0.00,,66.84
11656,65,1,206,10,10,1011.19,50.56,0.00,,181.51
11657,65,1,206,11,10,1011.19,50.56,0.00,,181.51
11658,65,1,206,12,10,1011.19,50.56,0.00,,181.51
11659,65,1,256,1,20,323.15,54.91,0.00,,80.84
11660,65,1,256,2,20,323.15,54.91,0.00,,80.84
11661,65,1,256,3,20,323.15,54.91,0.00,,80.84
11662,65,1,256,4,20,323.15,54.91,0.00,,80.84
11663,65,1,256,5,20,323.15,54.91,0.00,,80.84
11664,65,1,256,6,20,323.15,54.91,0.00,,80.84
11665,65,1,256,7,20,323.15,54.91,0.00,,80.84
11666,65,1,256,8,20,323.15,54.91,0.00,,80.84
11667,65,1,256,9,20,323.15,54.91,0.00,,80.84
11668,65,1,256,10,20,323.15,54.91,0.00,,80.84
11669,65,1,256,11,20,323.15,54.91,0.00,,80.84
11670,65,1,256,12,20,323.15,54.91,0.00,,80.84
11671,65,1,257,1,20,349.59,14.18,0.00,,42.23
11672,65,1,257,2,20,349.59,14.18,0.00,,42.23
11673,65,1,257,3,20,349.59,14.18,0.00,,42.23
11674,65,1,257,4,20,349.59,14.18,0.00,,42.23
11675,65,1,257,5,20,349.59,14.18,0.00,,42.23
11676,65,1,257,6,20,349.59,14.18,0.00,,42.23
11677,65,1,257,7,20,349.59,14.18,0.00,,42.23
11678,65,1,257,8,20,349.59,14.18,0.00,,42.23
11679,65,1,257,9,20,349.59,14.18,0.00,,42.23
11680,65,1,257,10,20,349.59,14.18,0.00,,42.23
11681,65,1,257,11,20,349.59,14.18,0.00,,42.23
11682,65,1,257,12,20,349.59,14.18,0.00,,42.23
11683,65,1,258,1,10,332.77,75.45,0.00,,118.55
11684,65,1,258,2,10,332.77,75.45,0.00,,118.55
11685,65,1,258,3,10,332.77,75.45,0.00,,118.55
11686,65,1,258,4,10,332.77,75.45,0.00,,118.55
11687,65,1,258,5,10,332.77,75.45,0.00,,118.55
11688,65,1,258,6,10,332.77,75.45,0.00,,118.55
11689,65,1,258,7,10,332.77,75.45,0.00,,118.55
11690,65,1,258,8,10,332.77,75.45,0.00,,118.55
11691,65,1,258,9,10,332.77,75.45,0.00,,118.55
11692,65,1,258,10,10,332.77,75.45,0.00,,118.55
11693,65,1,258,11,10,332.77,75.45,0.00,,118.55
11694,65,1,258,12,10,332.77,75.45,0.00,,118.55
11695,65,1,259,1,10,332.77,75.45,0.00,,118.55
11696,65,1,259,2,10,332.77,75.45,0.00,,118.55
11697,65,1,259,3,10,332.77,75.45,0.00,,118.55
11698,65,1,259,4,10,332.77,75.45,0.00,,118.55
11699,65,1,259,5,10,332.77,75.45,0.00,,118.55
11700,65,1,259,6,10,332.77,75.45,0.00,,118.55
11701,65,1,259,7,10,332.77,75.45,0.00,,118.55
11702,65,1,259,8,10,332.77,75.45,0.00,,118.55
11703,65,1,259,9,10,332.77,75.45,0.00,,118.55
11704,65,1,259,10,10,332.77,75.45,0.00,,118.55
11705,65,1,259,11,10,332.77,75.45,0.00,,118.55
11706,65,1,259,12,10,332.77,75.45,0.00,,118.55
11707,65,1,260,1,10,326.52,86.28,0.00,,128.57
11708,65,1,260,2,10,326.52,86.28,0.00,,128.57
11709,65,1,260,3,10,326.52,86.28,0.00,,128.57
11710,65,1,260,4,10,326.52,86.28,0.00,,128.57
11711,65,1,260,5,10,326.52,86.28,0.00,,128.57
11712,65,1,260,6,10,326.52,86.28,0.00,,128.57
11713,65,1,260,7,10,326.52,86.28,0.00,,128.57
11714,65,1,260,8,10,326.52,86.28,0.00,,128.57
11715,65,1,260,9,10,326.52,86.28,0.00,,128.57
11716,65,1,260,10,10,326.52,86.28,0.00,,128.57
11717,65,1,260,11,10,326.52,86.28,0.00,,128.57
11718,65,1,260,12,10,326.52,86.28,0.00,,128.57
11719,65,1,261,1,10,326.52,128.57,0.00,,170.86
11720,65,1,261,2,10,326.52,128.57,0.00,,170.86
11721,65,1,261,3,10,326.52,128.57,0.00,,170.86
11722,65,1,261,4,10,326.52,128.57,0.00,,170.86
11723,65,1,261,5,10,326.52,128.57,0.00,,170.86
11724,65,1,261,6,10,326.52,128.57,0.00,,170.86
11725,65,1,261,7,10,326.52,128.57,0.00,,170.86
11726,65,1,261,8,10,326.52,128.57,0.00,,170.86
11727,65,1,261,9,10,326.52,128.57,0.00,,170.86
11728,65,1,261,10,10,326.52,128.57,0.00,,170.86
11729,65,1,261,11,10,326.52,128.57,0.00,,170.86
11730,65,1,261,12,10,326.52,128.57,0.00,,170.86
11731,65,1,262,1,15,160.12,99.12,0.00,,114.55
11732,65,1,262,2,15,160.12,99.12,0.00,,114.55
11733,65,1,262,3,15,160.12,99.12,0.00,,114.55
11734,65,1,262,4,15,160.12,99.12,0.00,,114.55
11735,65,1,262,5,15,160.12,99.12,0.00,,114.55
11736,65,1,262,6,15,160.12,99.12,0.00,,114.55
11737,65,1,262,7,15,160.12,99.12,0.00,,114.55
11738,65,1,262,8,15,160.12,99.12,0.00,,114.55
11739,65,1,262,9,15,160.12,99.12,0.00,,114.55
11740,65,1,262,10,15,160.12,99.12,0.00,,114.55
11741,65,1,262,11,15,160.12,99.12,0.00,,114.55
11742,65,1,262,12,15,160.12,99.12,0.00,,114.55
11743,65,1,263,1,15,160.12,99.12,0.00,,114.55
11744,65,1,263,2,15,160.12,99.12,0.00,,114.55
11745,65,1,263,3,15,160.12,99.12,0.00,,114.55
11746,65,1,263,4,15,160.12,99.12,0.00,,114.55
11747,65,1,263,5,15,160.12,99.12,0.00,,114.55
11748,65,1,263,6,15,160.12,99.12,0.00,,114.55
11749,65,1,263,7,15,160.12,99.12,0.00,,114.55
11750,65,1,263,8,15,160.12,99.12,0.00,,114.55
11751,65,1,263,9,15,160.12,99.12,0.00,,114.55
11752,65,1,263,10,15,160.12,99.12,0.00,,114.55
11753,65,1,263,11,15,160.12,99.12,0.00,,114.55
11754,65,1,263,12,15,160.12,99.12,0.00,,114.55
11755,65,1,264,1,15,160.12,99.12,0.00,,114.55
11756,65,1,264,2,15,160.12,99.12,0.00,,114.55
11757,65,1,264,3,15,160.12,99.12,0.00,,114.55
11758,65,1,264,4,15,160.12,99.12,0.00,,114.55
11759,65,1,264,5,15,160.12,99.12,0.00,,114.55
11760,65,1,264,6,15,160.12,99.12,0.00,,114.55
11761,65,1,264,7,15,160.12,99.12,0.00,,114.55
11762,65,1,264,8,15,160.12,99.12,0.00,,114.55
11763,65,1,264,9,15,160.12,99.12,0.00,,114.55
11764,65,1,264,10,15,160.12,99.12,0.00,,114.55
11765,65,1,264,11,15,160.12,99.12,0.00,,114.55
11766,65,1,264,12,15,160.12,99.12,0.00,,114.55
11767,65,1,265,1,15,183.75,-7.88,0.00,,9.82
11768,65,1,265,2,15,183.75,-7.88,0.00,,9.82
11769,65,1,265,3,15,183.75,-7.88,0.00,,9.82
11770,65,1,265,4,15,183.75,-7.88,0.00,,9.82
11771,65,1,265,5,15,183.75,-7.88,0.00,,9.82
11772,65,1,265,6,15,183.75,-7.88,0.00,,9.82
11773,65,1,265,7,15,183.75,-7.88,0.00,,9.82
11774,65,1,265,8,15,183.75,-7.88,0.00,,9.82
11775,65,1,265,9,15,183.75,-7.88,0.00,,9.82
11776,65,1,265,10,15,183.75,-7.88,0.00,,9.82
11777,65,1,265,11,15,183.75,-7.88,0.00,,9.82
11778,65,1,265,12,15,183.75,-7.88,0.00,,9.82
11779,65,1,266,1,15,183.75,-7.88,0.00,,9.82
11780,65,1,266,2,15,183.75,-7.88,0.00,,9.82
11781,65,1,266,3,15,183.75,-7.88,0.00,,9.82
11782,65,1,266,4,15,183.75,-7.88,0.00,,9.82
11783,65,1,266,5,15,183.75,-7.88,0.00,,9.82
11784,65,1,266,6,15,183.75,-7.88,0.00,,9.82
11785,65,1,266,7,15,183.75,-7.88,0.00,,9.82
11786,65,1,266,8,15,183.75,-7.88,0.00,,9.82
11787,65,1,266,9,15,183.75,-7.88,0.00,,9.82
11788,65,1,266,10,15,183.75,-7.88,0.00,,9.82
11789,65,1,266,11,15,183.75,-7.88,0.00,,9.82
11790,65,1,266,12,15,183.75,-7.88,0.00,,9.82
11791,65,1,267,1,15,183.75,-7.88,0.00,,9.82
11792,65,1,267,2,15,183.75,-7.88,0.00,,9.82
11793,65,1,267,3,15,183.75,-7.88,0.00,,9.82
11794,65,1,267,4,15,183.75,-7.88,0.00,,9.82
11795,65,1,267,5,15,183.75,-7.88,0.00,,9.82
11796,65,1,267,6,15,183.75,-7.88,0.00,,9.82
11797,65,1,267,7,15,183.75,-7.88,0.00,,9.82
11798,65,1,267,8,15,183.75,-7.88,0.00,,9.82
11799,65,1,267,9,15,183.75,-7.88,0.00,,9.82
11800,65,1,267,10,15,183.75,-7.88,0.00,,9.82
11801,65,1,267,11,15,183.75,-7.88,0.00,,9.82
11802,65,1,267,12,15,183.75,-7.88,0.00,,9.82
11803,65,1,268,1,15,87.31,-17.65,0.00,,-9.24
11804,65,1,268,2,15,87.31,-17.65,0.00,,-9.24
11805,65,1,268,3,15,87.31,-17.65,0.00,,-9.24
11806,65,1,268,4,15,87.31,-17.65,0.00,,-9.24
11807,65,1,268,5,15,87.31,-17.65,0.00,,-9.24
11808,65,1,268,6,15,87.31,-17.65,0.00,,-9.24
11809,65,1,268,7,15,87.31,-17.65,0.00,,-9.24
11810,65,1,268,8,15,87.31,-17.65,0.00,,-9.24
11811,65,1,268,9,15,87.31,-17.65,0.00,,-9.24
11812,65,1,268,10,15,87.31,-17.65,0.00,,-9.24
11813,65,1,268,11,15,87.31,-17.65,0.00,,-9.24
11814,65,1,268,12,15,87.31,-17.65,0.00,,-9.24
11815,65,1,269,1,15,87.31,-17.65,0.00,,-9.24
11816,65,1,269,2,15,87.31,-17.65,0.00,,-9.24
11817,65,1,269,3,15,87.31,-17.65,0.00,,-9.24
11818,65,1,269,4,15,87.31,-17.65,0.00,,-9.24
11819,65,1,269,5,15,87.31,-17.65,0.00,,-9.24
11820,65,1,269,6,15,87.31,-17.65,0.00,,-9.24
11821,65,1,269,7,15,87.31,-17.65,0.00,,-9.24
11822,65,1,269,8,15,87.31,-17.65,0.00,,-9.24
11823,65,1,269,9,15,87.31,-17.65,0.00,,-9.24
11824,65,1,269,10,15,87.31,-17.65,0.00,,-9.24
11825,65,1,269,11,15,87.31,-17.65,0.00,,-9.24
11826,65,1,269,12,15,87.31,-17.65,0.00,,-9.24
11827,65,1,270,1,15,87.31,-17.65,0.00,,-9.24
11828,65,1,270,2,15,87.31,-17.65,0.00,,-9.24
11829,65,1,270,3,15,87.31,-17.65,0.00,,-9.24
11830,65,1,270,4,15,87.31,-17.65,0.00,,-9.24
11831,65,1,270,5,15,87.31,-17.65,0.00,,-9.24
11832,65,1,270,6,15,87.31,-17.65,0.00,,-9.24
11833,65,1,270,7,15,87.31,-17.65,0.00,,-9.24
11834,65,1,270,8,15,87.31,-17.65,0.00,,-9.24
11835,65,1,270,9,15,87.31,-17.65,0.00,,-9.24
11836,65,1,270,10,15,87.31,-17.65,0.00,,-9.24
11837,65,1,270,11,15,87.31,-17.65,0.00,,-9.24
11838,65,1,270,12,15,87.31,-17.65,0.00,,-9.24
11839,65,1,271,1,15,81.81,-17.65,0.00,,-9.77
11840,65,1,271,2,15,81.81,-17.65,0.00,,-9.77
11841,65,1,271,3,15,81.81,-17.65,0.00,,-9.77
11842,65,1,271,4,15,81.81,-17.65,0.00,,-9.77
11843,65,1,271,5,15,81.81,-17.65,0.00,,-9.77
11844,65,1,271,6,15,81.81,-17.65,0.00,,-9.77
11845,65,1,271,7,15,81.81,-17.65,0.00,,-9.77
11846,65,1,271,8,15,81.81,-17.65,0.00,,-9.77
11847,65,1,271,9,15,81.81,-17.65,0.00,,-9.77
11848,65,1,271,10,15,81.81,-17.65,0.00,,-9.77
11849,65,1,271,11,15,81.81,-17.65,0.00,,-9.77
11850,65,1,271,12,15,81.81,-17.65,0.00,,-9.77
